-0.0625  0.0656796
-0.0625  -0.495125
0.28125  -0.28384
-0.03125  -0.471467
-0.0625  -0.696163
-0.125  -0.303591
0  -0.47247
0.21875  -0.329878
0.25  -0.357444
0  -0.410151
0.03125  -0.458844
0.03125  -0.448743
0.1875  -0.413982
0.09375  -0.537225
0  -0.43235
0.21875  -0.507652
-0.09375  -0.532081
-0.0625  -0.586523
-0.25  -0.382284
0  -0.512578
0.1875  -0.257523
-0.3125  -0.719865
0.09375  -0.688165
0.09375  -0.358548
0.25  -0.397497
-0.15625  -0.541435
0.15625  -0.300028
0  -0.45983
-0.0625  -0.348178
0.15625  -0.474266
-0.09375  -0.510911
0.15625  -0.588048
0.03125  -0.678727
0.125  -0.296371
-0.0625  -0.459806
0.125  -0.553384
0.09375  -0.476175
-0.03125  -0.423603
0.03125  -0.672504
0.09375  -0.42774
0  -0.470015
0.03125  -0.390271
0.125  -0.473738
-0.125  -0.529471
0  -0.528742
-0.125  -0.589534
-0.125  -0.471797
-0.28125  -0.544112
-0.0625  -0.480659
0.03125  -0.162502
-0.125  -0.466368
-0.0625  -0.598206
-0.09375  -0.565317
0.125  -0.425679
-0.0625  -0.313751
-0.25  -0.473232
0.125  -0.63197
0.125  -0.324292
0.0625  -0.58155
0  -0.593238
0.125  -0.386404
0.15625  -0.493838
-0.125  -0.397074
0.03125  -0.64609
-0.03125  -0.426476
0  -0.379227
-0.25  -0.540514
-0.03125  -0.442074
0.09375  -0.577863
-0.15625  -0.385636
0.1875  -0.574886
0.0625  -0.347313
-0.03125  -0.558176
0.0625  -0.521643
-0.125  -0.342676
-0.0625  -0.487496
0.0625  -0.402488
0  -0.537972
0.09375  -0.525183
0.15625  -0.535465
0.21875  -0.465938
0.3125  -0.475706
-0.03125  -0.727464
0.125  -0.64668
-0.0625  -0.562814
-0.28125  -0.601347
0.03125  -0.610156
-0.0625  -0.502193
0.03125  -0.528624
0.1875  -0.39281
0.15625  -0.328037
-0.03125  -0.710568
-0.15625  -0.58661
-0.25  -0.368337
0.21875  -0.464804
-0.0625  -0.473688
-0.03125  -0.509329
-0.03125  -0.559906
0.09375  -0.53197
-0.21875  -0.297731
-0.09375  -0.533134
0.03125  -0.36666
0.21875  -0.384419
0.15625  -0.604736
0.1875  -0.508303
-0.03125  -0.494674
0.03125  -0.59204
0.28125  -0.639849
-0.0625  -0.298587
0.09375  -0.477425
0.03125  -0.489713
0.15625  -0.433905
-0.1875  -0.440307
0  -0.573217
-0.15625  -0.430354
-0.15625  -0.557631
-0.21875  -0.488854
-0.15625  -0.493857
-0.15625  -0.702578
0  -0.236142
0.03125  -0.401382
0.09375  -0.575703
-0.0625  -0.358079
0.09375  -0.359675
-0.1875  -0.586147
0.09375  -0.575654
0.15625  -0.407837
0.125  -0.329907
0.125  -0.288814
0  -0.462151
-0.09375  -0.57346
0.21875  -0.5495
0  -0.412108
-0.03125  -0.531472
0.15625  -0.338252
0  -0.716382
-0.0625  -0.479126
0  -0.658996
-0.0625  -0.456417
0.0625  -0.45762
0.03125  -0.322215
0  -0.547874
0.0625  -0.479174
0.0625  -0.53214
0.03125  -0.356074
0  -0.412956
-0.09375  -0.440702
0.09375  -0.447108
0.09375  -0.331417
-0.03125  -0.388057
0.125  -0.415467
-0.09375  -0.608533
0  -0.518182
-0.0625  -0.368732
-0.1875  -0.43441
0.15625  -0.368627
-0.03125  -0.393501
-0.03125  -0.493022
0  -0.469392
-0.03125  -0.361063
-0.09375  -0.431128
0.0625  -0.464069
-0.03125  -0.278813
-0.0625  -0.466529
-0.09375  -0.49717
0.09375  -0.413374
-0.09375  -0.393362
0.21875  -0.596704
0.09375  -0.421189
0.21875  -0.570459
0.09375  -0.420682
0.09375  -0.56904
-0.09375  -0.516272
0.03125  -0.508321
-0.1875  -0.291845
-0.09375  -0.551089
-0.03125  -0.457232
0.15625  -0.407346
-0.15625  -0.391469
0.0625  -0.512653
-0.03125  -0.53159
0.03125  -0.465671
-0.125  -0.442339
-0.09375  -0.516194
-0.125  -0.653509
-0.03125  -0.37241
-0.1875  -0.565448
-0.25  -0.549349
-0.03125  -0.367852
-0.25  -0.626917
-0.0625  -0.597088
0  -0.509667
-0.0625  -0.602723
0  -0.418366
