-0.03125  0.00305462
-0.09375  -0.534962
-0.28125  -0.565682
0.09375  -0.453348
-0.15625  -0.630854
0.09375  -0.666097
0.0625  -0.588039
0.15625  -0.689199
-0.03125  -0.543321
0  -0.474888
0.125  -0.508783
-0.03125  -0.399261
-0.0625  -0.4447
-0.03125  -0.548294
-0.0625  -0.49316
0.09375  -0.51083
0.1875  -0.636413
0.15625  -0.549209
-0.125  -0.426934
-0.125  -0.564071
0.0625  -0.59844
-0.03125  -0.546469
-0.03125  -0.647858
0.0625  -0.426375
-0.03125  -0.548819
0.0625  -0.565906
-0.15625  -0.492207
-0.15625  -0.609207
-0.125  -0.589436
-0.125  -0.570764
0.1875  -0.473486
0.0625  -0.617917
0  -0.394725
0.09375  -0.552295
0.25  -0.4071
-0.09375  -0.611977
-0.0625  -0.483051
0.09375  -0.553576
0.09375  -0.310777
0.03125  -0.487422
0.03125  -0.476007
-0.15625  -0.488492
-0.09375  -0.258031
0.09375  -0.509747
0.125  -0.353196
-0.0625  -0.433025
0.15625  -0.829096
-0.125  -0.37187
0.28125  -0.512124
0.09375  -0.551407
0  -0.613147
0.09375  -0.41463
-0.1875  -0.539217
-0.09375  -0.404331
0.09375  -0.733571
0.03125  -0.499752
0.1875  -0.623981
-0.09375  -0.494419
0.25  -0.598274
0.0625  -0.541745
-0.03125  -0.371342
0.03125  -0.594584
0.21875  -0.575622
0.09375  -0.547806
0.09375  -0.501595
0.0625  -0.462778
0  -0.647609
-0.34375  -0.461736
-0.0625  -0.604543
0.09375  -0.634086
-0.03125  -0.526881
-0.03125  -0.748785
0.03125  -0.617834
0.03125  -0.290307
0.1875  -0.702528
0.15625  -0.661044
0.09375  -0.5362
0.09375  -0.669977
0.125  -0.683275
-0.0625  -0.442548
0.3125  -0.736388
0.25  -0.566859
0.0625  -0.296978
-0.15625  -0.550246
0.09375  -0.467366
0.0625  -0.638828
0.09375  -0.589307
-0.0625  -0.696489
-0.0625  -0.63217
-0.125  -0.491832
0.125  -0.494944
-0.03125  -0.513358
-0.03125  -0.413687
-0.0625  -0.568088
-0.125  -0.56237
-0.0625  -0.484384
-0.09375  -0.441184
-0.0625  -0.670431
0.125  -0.645946
-0.25  -0.618351
0  -0.642942
0.15625  -0.491422
-0.28125  -0.416162
0.03125  -0.558128
0.0625  -0.516095
-0.09375  -0.443069
0.125  -0.808476
0  -0.675117
-0.125  -0.568216
0.125  -0.423917
-0.1875  -0.435105
-0.21875  -0.471139
0.1875  -0.538547
0  -0.648664
-0.25  -0.493442
0.09375  -0.253547
-0.21875  -0.654128
0.09375  -0.371303
-0.125  -0.68777
0.03125  -0.453915
-0.03125  -0.516869
0.03125  -0.521962
0.03125  -0.558283
0  -0.679227
0  -0.810517
0.125  -0.584892
-0.125  -0.441858
0  -0.447685
-0.0625  -0.547989
0  -0.68461
0.25  -0.526939
0  -0.583444
-0.03125  -0.716693
-0.09375  -0.587144
-0.1875  -0.600797
-0.03125  -0.536519
0.03125  -0.627156
0.15625  -0.549391
-0.09375  -0.499821
0.28125  -0.455948
0.15625  -0.540167
-0.125  -0.704746
-0.0625  -0.570986
0.15625  -0.576167
0.125  -0.675085
-0.09375  -0.596116
0  -0.498305
0  -0.347015
0.03125  -0.355036
0  -0.41869
-0.09375  -0.627754
0.09375  -0.484189
0  -0.445345
-0.0625  -0.665744
-0.15625  -0.643925
-0.0625  -0.445053
-0.03125  -0.602353
0  -0.661881
-0.0625  -0.452421
0.28125  -0.707179
0.09375  -0.360306
-0.03125  -0.694754
-0.0625  -0.581945
-0.09375  -0.759676
-0.03125  -0.458649
0.15625  -0.519094
0.1875  -0.60472
-0.03125  -0.632225
0  -0.508783
0.1875  -0.558766
-0.03125  -0.349386
-0.1875  -0.644159
0.03125  -0.639611
0.09375  -0.466087
-0.0625  -0.440307
-0.09375  -0.683693
0.0625  -0.606292
-0.1875  -0.662175
0.09375  -0.409215
-0.0625  -0.698743
-0.125  -0.695197
-0.0625  -0.714559
-0.03125  -0.562762
-0.21875  -0.462965
-0.0625  -0.592553
0.0625  -0.658988
-0.03125  -0.460404
0.03125  -0.616206
0  -0.506416
0.03125  -0.423759
0.125  -0.50864
-0.1875  -0.53934
0.03125  -0.510192
0.125  -0.461062
-0.0625  -0.49757
-0.0625  -0.722886
-0.0625  -0.469943
0  -0.472971
0.125  -0.591043
-0.15625  -0.472965
0  -0.70193
0.21875  -0.522405
0.125  -0.260066
-0.0625  -0.467206
0.1875  -0.637045
0.125  -0.548856
0.09375  -0.65927
0.03125  -0.615004
-0.09375  -0.487205
0.15625  -0.595446
-0.0625  -0.282472
0  -0.711534
0.03125  -0.654942
0.03125  -0.644191
0.15625  -0.686128
-0.0625  -0.709652
0  -0.583545
-0.3125  -0.557227
0.03125  -0.779036
-0.21875  -0.763187
-0.125  -0.581635
-0.1875  -0.689527
0  -0.499695
0  -0.520052
-0.0625  -0.623023
0.125  -0.375643
-0.03125  -0.517137
0.28125  -0.626956
0.09375  -0.452739
0.03125  -0.723701
0.09375  -0.693603
0.0625  -0.239517
-0.09375  -0.639824
-0.21875  -0.746123
0.09375  -0.554416
-0.28125  -0.705914
0.09375  -0.722414
-0.09375  -0.750519
-0.09375  -0.507872
0.15625  -0.57899
0.03125  -0.557399
-0.1875  -0.699776
-0.125  -0.552941
0.0625  -0.643423
-0.0625  -0.415923
0.125  -0.633278
0.15625  -0.663002
0.09375  -0.369989
-0.15625  -0.563447
-0.09375  -0.525902
0.0625  -0.593671
0.0625  -0.602955
-0.21875  -0.589079
0.1875  -0.428474
0.03125  -0.712497
0.09375  -0.638236
0  -0.42979
-0.09375  -0.545784
0.0625  -0.544549
-0.3125  -0.786915
0.0625  -0.527039
0.28125  -0.47357
0.15625  -0.618447
-0.0625  -0.419349
0.0625  -0.621334
-0.0625  -0.576595
-0.03125  -0.442896
-0.28125  -0.523518
-0.0625  -0.572507
-0.28125  -0.581348
-0.125  -0.541324
-0.125  -0.698462
0  -0.507929
0.0625  -0.674204
0.25  -0.470132
-0.25  -0.763536
-0.03125  -0.661315
0  -0.59016
0.03125  -0.685552
-0.03125  -0.408155
0.0625  -0.486478
-0.1875  -0.503724
0.1875  -0.466594
-0.09375  -0.679901
-0.03125  -0.598892
0.0625  -0.630358
-0.15625  -0.571611
0.03125  -0.488823
0.15625  -0.578978
-0.125  -0.489659
0.09375  -0.584557
-0.09375  -0.682676
-0.0625  -0.400053
0.15625  -0.606588
-0.0625  -0.519429
0.125  -0.698553
-0.1875  -0.629778
-0.09375  -0.712818
0  -0.508173
0.125  -0.353129
-0.0625  -0.526015
0.21875  -0.38644
-0.125  -0.519998
-0.09375  -0.68034
-0.09375  -0.44386
0.09375  -0.679851
0.125  -0.54305
-0.0625  -0.549084
0  -0.578749
-0.03125  -0.749636
0  -0.57201
0.15625  -0.616098
0.03125  -0.594175
0  -0.621634
0.15625  -0.625157
0.125  -0.685439
0.0625  -0.423813
0.0625  -0.615847
-0.0625  -0.646237
0.03125  -0.686597
0.0625  -0.608534
0.1875  -0.538263
-0.09375  -0.603044
-0.125  -0.348314
0.03125  -0.537333
-0.09375  -0.707478
0.125  -0.646911
-0.03125  -0.644807
0.0625  -0.562739
0.1875  -0.501385
-0.03125  -0.536633
0.0625  -0.56286
-0.0625  -0.550632
-0.0625  -0.463779
0  -0.610815
0  -0.580672
-0.09375  -0.683861
-0.09375  -0.501376
-0.125  -0.662093
-0.03125  -0.685542
-0.15625  -0.632275
-0.03125  -0.586025
-0.09375  -0.681041
-0.21875  -0.42665
-0.125  -0.579874
0.0625  -0.535814
-0.09375  -0.465316
0  -0.523071
-0.03125  -0.53789
0  -0.647617
0.09375  -0.684227
-0.28125  -0.436694
0.1875  -0.556386
-0.03125  -0.322059
-0.21875  -0.563334
0.0625  -0.511089
0.03125  -0.587165
0.09375  -0.499007
-0.25  -0.604381
0.125  -0.721821
0.09375  -0.596184
0.25  -0.503981
-0.03125  -0.624632
0  -0.233271
-0.125  -0.383055
-0.09375  -0.55257
-0.03125  -0.430431
0.09375  -0.43029
0.03125  -0.503141
0.09375  -0.660198
-0.125  -0.42548
-0.21875  -0.565588
0.21875  -0.432926
0.1875  -0.669066
0.1875  -0.478109
0.0625  -0.517654
0.0625  -0.38386
-0.15625  -0.65254
-0.1875  -0.56904
-0.1875  -0.568649
0.15625  -0.57116
-0.09375  -0.630027
0.1875  -0.743731
0.25  -0.633182
-0.03125  -0.62536
-0.03125  -0.688137
0.09375  -0.429785
-0.21875  -0.687438
0  -0.700928
-0.09375  -0.54247
-0.125  -0.593434
0.0625  -0.55703
0.03125  -0.573436
-0.03125  -0.496625
0  -0.790053
-0.0625  -0.615613
-0.0625  -0.509224
-0.03125  -0.467945
0.0625  -0.51879
0.125  -0.594506
0.09375  -0.574112
0  -0.683238
-0.15625  -0.542677
0.03125  -0.635364
-0.125  -0.693701
0.25  -0.514819
0  -0.433642
0.03125  -0.690135
0.09375  -0.548278
-0.15625  -0.691969
0.03125  -0.701218
-0.09375  -0.548699
-0.0625  -0.509693
0.03125  -0.536025
-0.09375  -0.629438
-0.03125  -0.4994
-0.03125  -0.476139
0.03125  -0.54088
0.03125  -0.477386
0  -0.475327
0.09375  -0.566725
0  -0.421547
0.125  -0.759279
0.25  -0.585029
-0.09375  -0.553047
-0.03125  -0.52273
0.34375  -0.371049
0.0625  -0.50047
0.03125  -0.528626
-0.1875  -0.516756
0.34375  -0.63086
0.03125  -0.54218
-0.125  -0.570312
0.1875  -0.62738
0.03125  -0.673802
0.15625  -0.279004
0.125  -0.485417
0.0625  -0.533629
0  -0.563288
-0.125  -0.689087
-0.15625  -0.478967
0.125  -0.561378
0.1875  -0.522747
-0.0625  -0.705073
-0.0625  -0.682471
-0.125  -0.595757
-0.28125  -0.66244
0.21875  -0.657454
0.1875  -0.616577
-0.0625  -0.444834
-0.15625  -0.533133
0  -0.446499
-0.0625  -0.569877
0.1875  -0.643966
0.28125  -0.612132
0.0625  -0.521724
0  -0.631167
0  -0.442041
-0.25  -0.535205
